id	basisOfRecord	language	modified	rightsHolder	collectionCode	institutionCode	occurrenceID	catalogNumber	scientificName	taxonRank	scientificNameAuthorship	specificEpithet	genus	family	order	kingdom	phylum	class	nomenclaturalCode	identifiedBy	dateIdentified	individualCount	sex	lifeStage	preparations	ownerInstitutionCode	occurrenceRemarks	associatedTaxa	associatedReferences	eventID	countryCode	country	stateProvince	county	municipality	locality	habitat	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	geodeticDatum	samplingProtocol	eventDate	recordedBy	eventRemarks
JPL_A027;c03636d0-9669-4831-8de8-6200cc674b79	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A027;c03636d0-9669-4831-8de8-6200cc674b79	NA	Pteromalidae	family				Pteromalidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	JPL_pers		NA	NA	JPL_A027	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tromsø	Tønsvik, Klubbholmen	Juncus gerardii meadow	69.741886	19.159154	100	WGS84	Sweep-net	2020-08-01	Jon Peder Lindemann	
JPL_A027;c946fb83-ecd5-464b-89d6-0d25bc23b486	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A027;c946fb83-ecd5-464b-89d6-0d25bc23b486	NA	Chalcidoidea	superfamily					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A027	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tromsø	Tønsvik, Klubbholmen	Juncus gerardii meadow	69.741886	19.159154	100	WGS84	Sweep-net	2020-08-01	Jon Peder Lindemann	
JPL_A027;c947040a-5fa5-4e85-8df4-bcde79d457f6	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A027;c947040a-5fa5-4e85-8df4-bcde79d457f6	NA	Chalcidoidea	superfamily					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A027	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tromsø	Tønsvik, Klubbholmen	Juncus gerardii meadow	69.741886	19.159154	100	WGS84	Sweep-net	2020-08-01	Jon Peder Lindemann	
JPL_A027;cd217f24-a572-4fa5-8ad6-75e1f5cf5639	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A027;cd217f24-a572-4fa5-8ad6-75e1f5cf5639	NA	Chalcidoidea	superfamily					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A027	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tromsø	Tønsvik, Klubbholmen	Juncus gerardii meadow	69.741886	19.159154	100	WGS84	Sweep-net	2020-08-01	Jon Peder Lindemann	
JPL_A027;db029d83-38a3-41a6-94ef-8647bba0d246	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A027;db029d83-38a3-41a6-94ef-8647bba0d246	NA	Chalcidoidea	superfamily					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A027	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tromsø	Tønsvik, Klubbholmen	Juncus gerardii meadow	69.741886	19.159154	100	WGS84	Sweep-net	2020-08-01	Jon Peder Lindemann	
JPL_A027;e0245fc3-7625-46aa-b5b2-9e286e1e80da	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A027;e0245fc3-7625-46aa-b5b2-9e286e1e80da	NA	Pteromalidae	family				Pteromalidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	JPL_pers		NA	NA	JPL_A027	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tromsø	Tønsvik, Klubbholmen	Juncus gerardii meadow	69.741886	19.159154	100	WGS84	Sweep-net	2020-08-01	Jon Peder Lindemann	
JPL_A027;e0a789ba-e2f8-42cd-9f9b-dea9a0675d7a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A027;e0a789ba-e2f8-42cd-9f9b-dea9a0675d7a	NA	Ichneumonoidea	superfamily					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A027	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tromsø	Tønsvik, Klubbholmen	Juncus gerardii meadow	69.741886	19.159154	100	WGS84	Sweep-net	2020-08-01	Jon Peder Lindemann	
JPL_A027;e1f046df-508b-4f64-9395-26e225f7655e	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A027;e1f046df-508b-4f64-9395-26e225f7655e	NA	Chalcidoidea	superfamily					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A027	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tromsø	Tønsvik, Klubbholmen	Juncus gerardii meadow	69.741886	19.159154	100	WGS84	Sweep-net	2020-08-01	Jon Peder Lindemann	
JPL_A027;ead50411-2a70-4afe-b292-02f6d32e2988	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A027;ead50411-2a70-4afe-b292-02f6d32e2988	NA	Chalcidoidea	superfamily					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A027	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tromsø	Tønsvik, Klubbholmen	Juncus gerardii meadow	69.741886	19.159154	100	WGS84	Sweep-net	2020-08-01	Jon Peder Lindemann	
JPL_A027;ec6a28fd-ee15-44e5-a50a-32c925a477b4	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A027;ec6a28fd-ee15-44e5-a50a-32c925a477b4	NA	Chalcidoidea	superfamily					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A027	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tromsø	Tønsvik, Klubbholmen	Juncus gerardii meadow	69.741886	19.159154	100	WGS84	Sweep-net	2020-08-01	Jon Peder Lindemann	
JPL_A027;fddf2911-9c45-484f-98f8-15e94d25de12	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A027;fddf2911-9c45-484f-98f8-15e94d25de12	NA	Pteromalidae	family				Pteromalidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	JPL_pers		NA	NA	JPL_A027	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tromsø	Tønsvik, Klubbholmen	Juncus gerardii meadow	69.741886	19.159154	100	WGS84	Sweep-net	2020-08-01	Jon Peder Lindemann	
JPL_A028;0db24342-6b23-4aad-94cf-37687fe59062	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A028;0db24342-6b23-4aad-94cf-37687fe59062	NA	Pteromalidae	family				Pteromalidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	JPL_pers		NA	NA	JPL_A028	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tromsø	Tønsvik, Klubbholmen	Beach meadow	69.741983	19.154584	100	WGS84	Sweep-net	2020-08-01	Jon Peder Lindemann	
JPL_A028;61ae98ef-41ed-4456-9789-ab142eb0c87e	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A028;61ae98ef-41ed-4456-9789-ab142eb0c87e	NA	Pteromalidae	family				Pteromalidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	JPL_pers		NA	NA	JPL_A028	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tromsø	Tønsvik, Klubbholmen	Beach meadow	69.741983	19.154584	100	WGS84	Sweep-net	2020-08-01	Jon Peder Lindemann	
JPL_A028;6c88dc76-b3b4-4acb-85bb-a85ea782e91e	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A028;6c88dc76-b3b4-4acb-85bb-a85ea782e91e	NA	Pteromalidae	family				Pteromalidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	JPL_pers		NA	NA	JPL_A028	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tromsø	Tønsvik, Klubbholmen	Beach meadow	69.741983	19.154584	100	WGS84	Sweep-net	2020-08-01	Jon Peder Lindemann	
JPL_A028;e16698e8-876b-497e-9045-b8de49e5c7b4	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A028;e16698e8-876b-497e-9045-b8de49e5c7b4	NA	Chalcidoidea	superfamily					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A028	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tromsø	Tønsvik, Klubbholmen	Beach meadow	69.741983	19.154584	100	WGS84	Sweep-net	2020-08-01	Jon Peder Lindemann	
JPL_A028;e6de2758-6cce-40b8-9dff-022ba4b424af	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A028;e6de2758-6cce-40b8-9dff-022ba4b424af	NA	Pteromalidae	family				Pteromalidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	JPL_pers		NA	NA	JPL_A028	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tromsø	Tønsvik, Klubbholmen	Beach meadow	69.741983	19.154584	100	WGS84	Sweep-net	2020-08-01	Jon Peder Lindemann	
JPL_A029;22342134-8b2b-47bd-909a-a6a78aa10e76	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A029;22342134-8b2b-47bd-909a-a6a78aa10e76	NA	Pteromalidae	family				Pteromalidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	JPL_pers		NA	NA	JPL_A029	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tromsø	Tromsdalen, Salen	High-alpine area	69.593511	19.095299	100	WGS84	Sweep-net	2020-07-31	Jon Peder Lindemann	
JPL_A029;8df449b6-3a3d-4440-b69e-6581401c3d7c	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A029;8df449b6-3a3d-4440-b69e-6581401c3d7c	NA	Pteromalidae	family				Pteromalidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	JPL_pers		NA	NA	JPL_A029	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tromsø	Tromsdalen, Salen	High-alpine area	69.593511	19.095299	100	WGS84	Sweep-net	2020-07-31	Jon Peder Lindemann	
JPL_A030;4e3c32ba-b3f2-4ad6-b761-9050617c93ba	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A030;4e3c32ba-b3f2-4ad6-b761-9050617c93ba	NA	Chalcidoidea	superfamily					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A030	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tromsø	Tromsøya, Hansmark	on Alopecurus arundinaceus	69.64451	18.897574	10	WGS84	Sweep-net	2020-08-03	Jon Peder Lindemann	
JPL_A030;537fe467-82c6-4b5c-9ede-e3d420c5b5a5	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A030;537fe467-82c6-4b5c-9ede-e3d420c5b5a5	NA	Chalcidoidea	superfamily					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A030	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tromsø	Tromsøya, Hansmark	on Alopecurus arundinaceus	69.64451	18.897574	10	WGS84	Sweep-net	2020-08-03	Jon Peder Lindemann	
JPL_A030;8d0ba5b3-18d8-4961-bbc8-122f5b7ad744	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A030;8d0ba5b3-18d8-4961-bbc8-122f5b7ad744	NA	Chalcidoidea	superfamily					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A030	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tromsø	Tromsøya, Hansmark	on Alopecurus arundinaceus	69.64451	18.897574	10	WGS84	Sweep-net	2020-08-03	Jon Peder Lindemann	
JPL_A030;baeb1df4-5f79-4a1b-ac0a-0b41f6eb97a8	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A030;baeb1df4-5f79-4a1b-ac0a-0b41f6eb97a8	NA	Ichneumonoidea	superfamily					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A030	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tromsø	Tromsøya, Hansmark	on Alopecurus arundinaceus	69.64451	18.897574	10	WGS84	Sweep-net	2020-08-03	Jon Peder Lindemann	
JPL_A030;bf6a9fe2-f14b-449a-8235-7c8355e74540	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A030;bf6a9fe2-f14b-449a-8235-7c8355e74540	NA	Chalcidoidea	superfamily					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A030	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tromsø	Tromsøya, Hansmark	on Alopecurus arundinaceus	69.64451	18.897574	10	WGS84	Sweep-net	2020-08-03	Jon Peder Lindemann	
JPL_A033;07a18e60-2f5b-4a3d-99d7-3b7dbf9997d5	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A033;07a18e60-2f5b-4a3d-99d7-3b7dbf9997d5	NA	Chalcidoidea	superfamily					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A033	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tranøy	Jøvik, Skipbåtsneset	On Leymus arenarius	69.13955	17.357254	100	WGS84	Sweep-net	2020-08-09	Jon Peder Lindemann	
JPL_A033;4c2124af-a100-45f7-a67c-9d8d390e243c	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A033;4c2124af-a100-45f7-a67c-9d8d390e243c	NA	Pteromalidae	family				Pteromalidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	JPL_pers		NA	NA	JPL_A033	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tranøy	Jøvik, Skipbåtsneset	On Leymus arenarius	69.13955	17.357254	100	WGS84	Sweep-net	2020-08-09	Jon Peder Lindemann	
JPL_A033;bcda70b8-8b15-4cc6-b6f0-dadc517de43d	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A033;bcda70b8-8b15-4cc6-b6f0-dadc517de43d	NA	Pteromalidae	family				Pteromalidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	JPL_pers		NA	NA	JPL_A033	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tranøy	Jøvik, Skipbåtsneset	On Leymus arenarius	69.13955	17.357254	100	WGS84	Sweep-net	2020-08-09	Jon Peder Lindemann	
JPL_A033;e6ce0c6a-2afc-412d-8357-45f2cdfeb2e0	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A033;e6ce0c6a-2afc-412d-8357-45f2cdfeb2e0	NA	Pteromalidae	family				Pteromalidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	JPL_pers		NA	NA	JPL_A033	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tranøy	Jøvik, Skipbåtsneset	On Leymus arenarius	69.13955	17.357254	100	WGS84	Sweep-net	2020-08-09	Jon Peder Lindemann	
JPL_A034;0ca1e243-f309-4898-bb6f-1661514d0a8e	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A034;0ca1e243-f309-4898-bb6f-1661514d0a8e	NA	Chalcidoidea	superfamily					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A034	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tranøy	Ånderdalen, Floan	Bog/ on graminoids	69.2106545	17.3358744	100	WGS84	Sweep-net	2020-08-10	Jon Peder Lindemann	
JPL_A034;272fe51c-a4ca-45a5-bb81-f3766522126f	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A034;272fe51c-a4ca-45a5-bb81-f3766522126f	NA	Dryinidae	family				Dryinidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A034	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tranøy	Ånderdalen, Floan	Bog/ on graminoids	69.2106545	17.3358744	100	WGS84	Sweep-net	2020-08-10	Jon Peder Lindemann	
JPL_A034;2770d2e9-a192-4813-bd1c-c8b07f178b59	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A034;2770d2e9-a192-4813-bd1c-c8b07f178b59	NA	Chalcidoidea	superfamily					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A034	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tranøy	Ånderdalen, Floan	Bog/ on graminoids	69.2106545	17.3358744	100	WGS84	Sweep-net	2020-08-10	Jon Peder Lindemann	
JPL_A034;585e6510-0aa6-48ee-aa3d-77303f7432c1	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A034;585e6510-0aa6-48ee-aa3d-77303f7432c1	NA	Dryinidae	family				Dryinidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A034	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tranøy	Ånderdalen, Floan	Bog/ on graminoids	69.2106545	17.3358744	100	WGS84	Sweep-net	2020-08-10	Jon Peder Lindemann	
JPL_A034;754f1af7-93dc-4a30-92af-3e1a2a7fc529	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A034;754f1af7-93dc-4a30-92af-3e1a2a7fc529	NA	Pteromalidae	family				Pteromalidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	JPL_pers		NA	NA	JPL_A034	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tranøy	Ånderdalen, Floan	Bog/ on graminoids	69.2106545	17.3358744	100	WGS84	Sweep-net	2020-08-10	Jon Peder Lindemann	
JPL_A034;7f2ddd0d-4e4a-4e88-8ae3-1692cd6f198e	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A034;7f2ddd0d-4e4a-4e88-8ae3-1692cd6f198e	NA	Dryinidae	family				Dryinidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A034	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tranøy	Ånderdalen, Floan	Bog/ on graminoids	69.2106545	17.3358744	100	WGS84	Sweep-net	2020-08-10	Jon Peder Lindemann	
JPL_A034;9afbcda9-287f-46ee-8f1e-ce4fb0c16ddc	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A034;9afbcda9-287f-46ee-8f1e-ce4fb0c16ddc	NA	Ichneumonoidea	superfamily					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A034	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tranøy	Ånderdalen, Floan	Bog/ on graminoids	69.2106545	17.3358744	100	WGS84	Sweep-net	2020-08-10	Jon Peder Lindemann	
JPL_A034;9e426905-6f70-4b19-9072-90a940ace1be	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A034;9e426905-6f70-4b19-9072-90a940ace1be	NA	Pteromalidae	family				Pteromalidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	JPL_pers		NA	NA	JPL_A034	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tranøy	Ånderdalen, Floan	Bog/ on graminoids	69.2106545	17.3358744	100	WGS84	Sweep-net	2020-08-10	Jon Peder Lindemann	
JPL_A034;fa03069f-3409-4999-b41e-23ee55b5cab7	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A034;fa03069f-3409-4999-b41e-23ee55b5cab7	NA	Pteromalidae	family				Pteromalidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	JPL_pers		NA	NA	JPL_A034	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tranøy	Ånderdalen, Floan	Bog/ on graminoids	69.2106545	17.3358744	100	WGS84	Sweep-net	2020-08-10	Jon Peder Lindemann	
JPL_A035;0fd47fab-0b83-455e-8aee-d86b7aca2901	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A035;0fd47fab-0b83-455e-8aee-d86b7aca2901	NA	Chalcidoidea	superfamily					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A035	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tranøy	Ånderdalen, Åndervatnet	old pine trees	69.2246377	17.3234613	100	WGS84	Sweep-net	2020-08-10	Jon Peder Lindemann	
JPL_A035;1dcd01fa-afe9-4e9a-9dc4-067d5438ca4e	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A035;1dcd01fa-afe9-4e9a-9dc4-067d5438ca4e	NA	Ichneumonoidea	superfamily					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A035	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tranøy	Ånderdalen, Åndervatnet	old pine trees	69.2246377	17.3234613	100	WGS84	Sweep-net	2020-08-10	Jon Peder Lindemann	
JPL_A035;5de943f0-6ca2-4726-b840-56b2bb31fa8b	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A035;5de943f0-6ca2-4726-b840-56b2bb31fa8b	NA	Ichneumonoidea	superfamily					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A035	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tranøy	Ånderdalen, Åndervatnet	old pine trees	69.2246377	17.3234613	100	WGS84	Sweep-net	2020-08-10	Jon Peder Lindemann	
JPL_A035;9d2f2718-882a-4048-be8b-953002da756e	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A035;9d2f2718-882a-4048-be8b-953002da756e	NA	Chalcidoidea	superfamily					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A035	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tranøy	Ånderdalen, Åndervatnet	old pine trees	69.2246377	17.3234613	100	WGS84	Sweep-net	2020-08-10	Jon Peder Lindemann	
JPL_A035;a7b3c10b-ebe8-440a-bc35-63f174c89f69	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	JPL_A035;a7b3c10b-ebe8-440a-bc35-63f174c89f69	NA	Ichneumonoidea	superfamily					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A035	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tranøy	Ånderdalen, Åndervatnet	old pine trees	69.2246377	17.3234613	100	WGS84	Sweep-net	2020-08-10	Jon Peder Lindemann	
JPL_A035;dd567cfd-e17c-46ab-8eb7-768470cc6c5c	PreservedSpecimen	en	2021-07-16T16:19Z	Tromsø University Museum	TSZ	TMU	JPL_A035;dd567cfd-e17c-46ab-8eb7-768470cc6c5c	NA	Mycetophilidae	family				Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A035	NO	Norway		Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Tranøy	Ånderdalen, Åndervatnet	old pine trees	69.2246377	17.3234613	100	WGS84	Sweep-net	2020-08-10	Jon Peder Lindemann	
